binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,uniform corr 1,multicollinearity 3,duplicate_2,multicollinearity 1,random choice 2,multicollinearity 2,pd qcut1,correlated w target 2,outliers 2,uniform corr 2,outliers 1,target,correlated w target 1,multicollinearity 4,pd qcut3,random choice 7,informative_1,corr_feature_class,random label num 12,class,scaling_combined,random choice 4_North,random choice 4_South,random choice 4_West,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,random label num 3_label num lo 2,random label num 3_label num lo 3
1,0.005,0.003,0.001,0.201,0.001,0.001,0.386,0.568,0.001,0.07236037743867052,-0.10650497488177611,-1.0773724120037582,-1.4768329598652983,0,-1.4086851111409244,0,-1.4016703798418106,-0.15244037009561184,0.45127193985471553,1.3152194222374827,-2.460314694679731,3.794638845521109,-0.4380176536768253,0.096,0.205,1.2702694302331756,-7.065388507290498,0.074,0.0,14524.28221070246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.003,0.004,0.001,0.001,0.501,0.001,0.001,0.006,0.001,0.002366608748497773,1.0602966357378414,1.250931982057757,-3.257122012237343,0,-0.20955312627731487,1,4.654308435957644,1.1240731037770435,0.0010112290325865279,0.29269012862649024,2.5285032853970772,2.3881344115646757,1.2897007181961522,0.188,0.128,1.261286008734074,-7.065388507290498,0.084,1.0,48026.507904627375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.007,0.003,0.001,0.201,0.501,0.001,0.001,0.568,0.001,0.22508945866497704,-1.4538102311226015,-2.195401948423043,1.1367702297429765,0,0.06783095518106193,0,-3.0005266013710243,6.494152257799172,0.18118861639589706,-0.928747831045912,-4.082948755222987,-0.12492872219546469,-2.9796564104369945,0.098,0.205,-1.3413931363903182,-7.065388507290498,0.09,0.0,23718.568232176458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.008,0.118,0.001,0.001,0.001,0.001,0.001,0.012,0.001,0.724001457912973,0.19152709316303138,0.9369933763046112,-0.5953184553768868,0,-0.9951982443294193,1,2.81498551520966,1.5835280042010123,0.6907123643569,-0.11198015028581146,2.3173013624301833,1.8449096160238705,-2.9796564104369945,0.188,0.146,-0.29930346659590457,3.312517112295919,0.083,1.0,63575.6096186996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.01,0.011,0.001,0.001,0.001,0.001,0.386,0.006,0.001,0.5129158347695986,0.5348254396775487,-0.45809473352659036,-3.257122012237343,0,-0.83719215452502,0,0.11108870862463821,-0.7585053212025628,0.5916563273119885,-0.17822799521427302,-0.4915396940796608,0.8233406972542088,0.8828029549683947,0.187,0.205,-0.9044359083653031,-7.065388507290498,0.093,0.0,47465.776155533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.006,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.5384076180924326,-0.35446372950224586,0.9250738868930759,-0.669805804709125,1,-0.299809476563251,0,0.018058837487185286,2.21670331827164,0.5474804606805725,1.166926288897472,2.332195858180752,5.9109216924296595,-0.01234815019404849,0.188,0.146,-0.4361033798974392,6.9393315474521415,0.084,1.0,49549.74999424984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.005,0.118,0.052,0.001,0.001,0.164,0.386,0.568,0.161,0.002366608748497773,0.33841859951051817,0.46168007008737366,-3.257122012237343,1,-0.425918048254388,1,1.2009113954625965,5.153818806436887,0.5611279171306632,0.14178698711508295,1.9427378879416883,-2.1640029501208535,0.5156737529926239,0.188,0.146,-2.47663179733426,5.1483481859603755,0.07,1.0,48131.57742561352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.003,0.118,0.052,0.001,0.501,0.001,0.386,0.568,0.001,0.002366608748497773,-0.507890729446561,-0.5734104141533061,-3.257122012237343,0,-0.06402894498463436,0,0.9082338480650145,2.294534123369847,0.12830905471070103,0.9913897716972799,-1.3633128776473127,3.0386071651954043,-0.8431863319366557,0.19,0.115,1.2102110071114698,-7.065388507290498,0.075,0.0,31678.40213675743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.001,0.001,0.001,0.001,0.501,0.001,0.001,0.011,0.001,0.6656328659697814,-3.3226945191768524,2.2144115153153194,-0.03587310374430758,0,-0.2531865651323611,1,3.4444113856899943,5.291879257996488,0.7061991756250999,0.44041259571394986,4.304343391459029,-2.2190995979134924,-0.6858210129163508,0.241,0.146,2.234279220234308,1.4765055922909895,0.084,1.0,61271.490710988444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0.012,0.001,0.001,0.001,0.501,0.001,0.386,0.009,0.001,0.9580412494091347,-3.3226945191768524,2.1894231949987386,0.8632704062476743,1,-0.25052300873462374,1,5.16510308301491,3.8528624143518395,0.41725659849036095,-6.2473078803754785,5.524346571761435,3.187910559887819,-0.19940266442912222,0.241,0.146,-2.0758252645579036,-7.065388507290498,0.083,1.0,37933.70503105631,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0.002,0.002,0.052,0.001,0.501,0.001,0.001,0.568,0.001,0.17959559962615357,-1.637965838821664,-1.0793025221999302,1.883488222636757,0,1.549424435057715,0,-0.46769979004591256,-0.8911855590565478,0.5154668045901519,-0.7257337964642578,-2.124556619672251,0.4938897429886546,-2.337985653216161,0.19,0.146,0.1199368237520968,-7.065388507290498,0.075,0.0,14524.28221070246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.009,0.001,0.001,0.201,0.501,0.164,0.386,0.568,0.161,0.002366608748497773,0.12204464525397107,-1.278715331086755,-3.257122012237343,1,0.8332467848779498,0,1.605080285526684,1.631773405863404,0.2419439320717402,-2.43854081932411,-2.168699165620155,0.7711975838121925,-0.4652073550427724,0.19,0.146,-1.175983141759193,-7.065388507290498,0.075,0.0,36085.75667032465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.001,0.006,0.001,0.001,0.001,0.001,0.001,0.568,0.001,0.7606606239205835,0.038028666031124536,1.3703972428747702,-1.8916419102575086,0,-1.0978033546221166,1,4.356606739816959,5.074143914229042,0.8897982675332203,-1.2446301269418099,3.151158643707608,-1.5069838866667784,-2.9796564104369945,0.241,0.205,0.019831868543658926,3.616858946645465,0.084,1.0,39435.48204897746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0.009,0.118,0.001,0.201,0.001,0.001,0.001,0.005,0.001,0.02142719070162146,-3.3226945191768524,-2.3789961093841905,0.29920915821270627,0,-0.20427532073634022,0,-4.973513791148296,2.6424641749026043,0.2774430084316415,0.6664645298405903,-4.444206792968125,-2.5218325216436406,-0.607146370960245,0.098,0.146,-1.449412461976522,-7.065388507290498,0.084,0.0,43764.12076677946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.029,0.002,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.30927805300306144,1.0836163829542114,-1.6156788462543117,-0.08969725664149059,0,-1.5538544829895722,0,-3.40718844740302,-1.7495884367704813,0.0785241546255596,-0.47567570792722774,-3.052212161475189,-3.8968187865466106,0.8400332961316213,0.096,0.146,-0.6280767659331332,-7.065388507290498,0.084,0.0,63369.20342184212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.015,0.006,0.001,0.001,0.501,0.001,0.001,0.006,0.001,0.20996243585191504,-0.23382146891769157,-1.056985377868481,-3.257122012237343,1,0.14932658943372,0,3.1279489928718576,4.723749081537133,0.35944162592452433,-0.005500095884861507,-1.9193073608436877,2.709288612396987,-0.44533951647460296,0.19,0.13,-0.41295951406582754,1.0979546963824949,0.075,1.0,46672.86825250228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.001,0.40167831371825385,-1.4708459714512716,-0.7585313086663614,-0.10618802433374927,0,-0.8379434050705397,0,-1.0377497244391167,4.221555503314355,0.10887266996300843,1.4383774911375713,-1.6096606725350284,-0.9371283628288533,-2.9796564104369945,0.19,0.115,0.7022225993423667,-7.065388507290498,0.09,0.0,57714.015945350904,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.011,0.015,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.002366608748497773,0.6380401368841565,-1.5397899149568985,-0.7749070561939655,1,-1.5485232541366722,0,1.8284870062457779,-0.713810555568442,0.004446818593537623,-0.7296047343045531,-2.7066677049914376,-1.6387741498052915,0.5962278730906094,0.096,0.205,-1.24750884748395,-7.065388507290498,0.093,0.0,40852.81346617822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.004,0.003,0.001,0.001,0.501,0.001,0.386,0.568,0.001,0.09573756152981588,-0.845812116788047,-1.0411025087047472,0.33842571076931555,0,1.0361202217408498,0,0.4528308087429813,3.328493395670577,0.33163994198449775,-0.1519360162268201,-1.7073542408108164,3.777638726554139,-0.8722625839749101,0.19,0.146,-1.0151792135118871,2.1308938727173943,0.093,0.0,14524.28221070246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.006,0.002,0.001,0.001,0.001,0.001,0.001,0.009,0.001,0.8448412078080499,-0.4023247249623702,0.3505064567410672,-0.7500181560617936,0,-2.0691195715795203,1,-0.7677316291325557,3.645253029149575,0.3537048830198289,-1.4076626430470423,0.8203179284087657,-3.64030775364511,-0.648407989419668,0.187,0.205,0.516328039000495,0.46240729157577154,0.083,1.0,43511.858737157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.568,0.001,0.7998962572608623,-3.3226945191768524,1.4151259858671823,-0.7736580812639501,1,-1.14208341264716,1,-2.7661244544354444,2.4328714601660257,0.9807959274798125,1.461998926869588,2.857341240714227,1.0540912812707242,-0.8254160729211814,0.241,0.146,1.338418569001626,-7.065388507290498,0.074,1.0,59635.286560717344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,0.008,0.118,0.001,0.201,0.001,0.164,0.386,0.568,0.161,0.24873775953584226,1.3925284172026529,-0.6021145239090464,0.33183725377477413,0,-0.7085875934232571,0,-1.0247112275304735,4.3098580188853415,0.6991017106805054,0.7332932318332339,-1.1142283802462272,0.24225704089514583,0.7748065222674064,0.19,0.13,0.15916318788593964,-7.065388507290498,0.088,0.0,31665.560726132684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.007,0.006,0.001,0.001,0.001,0.001,0.001,0.008,0.001,0.002366608748497773,-0.04517502779184414,1.6063514204194438,-0.694247629764826,0,-0.9933797322968312,1,4.435304765887942,5.1876899394793,0.788356687543768,4.522238994375268,3.2596248341943,4.98510580487613,-0.6659091693469579,0.241,0.146,1.3629009558469327,-7.065388507290498,0.09,1.0,14524.28221070246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0.005,0.005,0.001,0.001,0.501,0.001,0.386,0.568,0.001,0.002366608748497773,1.2857309525915397,-1.0195357899482316,-3.257122012237343,1,1.2672585730353965,0,-3.378279630951924,-1.0032174099080526,0.0747164741720683,1.5560626095908094,-2.247099813983678,-0.69465492862204,1.3813234215609125,0.19,0.146,0.967854420508534,0.6088555568158216,0.092,0.0,42379.229530504526,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.007,0.001,0.201,0.001,0.001,0.001,0.568,0.001,0.09304459043214164,1.3440929114123765,-1.361533801266685,-0.2625134277788185,0,-0.36229687984522413,0,-10.089042710921827,2.6516411609448407,0.7321257340270941,-0.7762258011511214,-2.3465357152905564,-0.853611525114197,1.2931607886211647,0.19,0.205,-1.1743679415273718,-7.065388507290498,0.093,0.0,49948.144499971815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.011,0.001,0.001,0.001,0.001,0.001,0.386,0.568,0.001,0.033830178631523024,-0.03203220402334504,-2.967792769263669,2.2272821472832405,0,1.1511700854747806,0,-7.384733502556711,4.4316076029704226,0.07502544338711274,2.534621896781028,-5.682676627594083,-2.330170221205813,0.03117570708505374,0.098,0.205,-1.525437990833796,0.7023294757528515,0.075,0.0,42618.63788615722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.004,0.052,0.201,0.501,0.001,0.386,0.568,0.001,0.5395003461025814,1.8477006261987663,2.2975003083414633,-3.257122012237343,1,2.1303275211340007,1,-10.089042710921827,1.3983165578568004,0.9108351461181223,-6.2473078803754785,4.475624791336939,-1.0797386948043846,1.6283097398559592,0.241,0.146,2.256808605908069,-0.32013801964330213,0.083,1.0,41172.88215329005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,0.001,0.001,0.052,0.001,0.001,0.001,0.001,0.568,0.001,0.9097742192304807,-0.7664860440988766,1.6590481160212844,1.4437761398857978,0,2.4360941113856462,1,0.6687614075421124,-0.16430913615254372,0.9215421947998321,2.7006698931652267,3.855605821576975,-1.3536028632867945,0.6405050105160656,0.241,0.205,-0.2722054804685804,4.681254436653051,0.083,1.0,14524.28221070246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,0.002,0.004,0.052,0.001,0.001,0.001,0.001,0.568,0.001,0.002366608748497773,0.8207958360121842,1.2133734875309548,-3.257122012237343,1,-0.7197843394985807,1,1.4742404688277466,0.8596837054939797,0.0010112290325865279,1.7246253434574987,3.0931452303992852,3.0292128493093595,0.5016901551362353,0.241,0.128,-0.9219133704571894,0.22535483682125657,0.075,1.0,55071.59023888399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,0.016,0.001,0.001,0.001,0.001,0.001,0.001,0.009,0.001,0.18450806129819486,0.9055401599928703,-0.7716837582725288,-3.257122012237343,0,0.15428308119014622,0,-4.722466438838109,1.450493077343725,0.03845656619222022,-1.9473129941933465,-1.139994053506539,-2.226000683621181,0.6821759634587903,0.19,0.115,-0.9826495673138833,-7.065388507290498,0.083,0.0,14524.28221070246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.001,0.003,0.001,0.001,0.001,0.001,0.386,0.568,0.001,0.8695053512764526,-3.3226945191768524,3.2048017441282326,-0.5963661445554718,1,-0.756057211967287,1,7.216204094588727,0.5056316490863546,0.8654814412286361,0.8055291049030038,6.8903493735981,2.2453650723429135,-0.2318480433943896,0.241,0.115,0.6603828635905034,4.064535230440853,0.088,1.0,44908.35780229192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.001,0.001,0.001,0.501,0.001,0.386,0.006,0.001,0.5746663557095896,1.1480188100678685,-1.4455341032849864,-3.257122012237343,0,-3.168437408866133,0,-2.6724829379802437,5.352124609002139,0.07897408226048919,1.343577185726483,-3.443706075018001,0.892478656195129,-2.9796564104369945,0.098,0.205,1.9300852707145257,-7.065388507290498,0.088,0.0,38748.44448295763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.003,0.003,0.001,0.001,0.001,0.001,0.386,0.568,0.001,0.002366608748497773,0.6183241852568069,1.5972814392249186,-3.257122012237343,1,-0.25257933382127495,1,4.906271847516,6.8100176042807075,0.40116209526864144,1.6658868129329263,4.032514547969549,1.4142757919755586,-0.2295229781818926,0.241,0.13,-1.318613721999277,3.2203681753434994,0.084,1.0,54206.666521899075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,0.011,0.003,0.001,0.001,0.501,0.164,0.386,0.568,0.161,0.2550807845768071,-0.39023768390201824,-1.4347088052009522,1.8473204124954525,1,0.47383110219575075,0,0.03042279797768055,8.843314593357587,0.0025662367434772532,0.4802702492599639,-3.041497420660875,-3.278477094646772,-0.08095249751504052,0.096,0.13,0.6473060079608641,-7.065388507290498,0.09,0.0,50775.90094956955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.004,0.002,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.557952178410008,0.1945344795393512,0.4125102519043715,0.6206577545185614,0,0.11309925241481508,1,-1.104537484706651,1.6579433607798557,0.5596159640856678,-1.5516904764577215,1.2637253335392251,3.2705354103219086,0.2731211100193328,0.241,0.13,-0.5349500641235907,-7.065388507290498,0.074,0.0,37940.47440477259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.003,0.001,0.001,0.001,0.501,0.001,0.386,0.568,0.161,0.002366608748497773,2.1652223996662823,1.1686485415245338,0.39151270417845113,0,-0.35292836615550266,1,2.0799885375923957,4.868291568021238,0.9444971634275611,3.916318395023972,3.1083145135689323,0.1637158679955515,2.5528577586513426,0.241,0.128,-1.2974126961171988,-7.065388507290498,0.074,1.0,21651.699713407732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0.018,0.001,0.001,0.001,0.501,0.164,0.386,0.568,0.161,0.002366608748497773,1.880762486262452,1.9611770946468796,-1.452420805383539,0,-0.9901690758247502,1,4.177652302750815,1.757876904975534,0.6463993959484233,-1.0781498120677557,4.298268964112054,1.133540412688841,2.07428254619783,0.241,0.205,0.4194294736911304,-7.065388507290498,0.083,1.0,39086.4711108693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,0.003,0.001,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.016099856011879132,-3.3226945191768524,-2.847456832842845,-3.257122012237343,0,-3.168437408866133,0,-1.5883884822512915,4.020068680457778,0.0068555236258254415,-1.4009817035604717,-5.44712943742837,-3.8835483610980104,-2.9796564104369945,0.098,0.128,-1.4504483229659255,2.135182505774858,0.07,0.0,56558.86534432577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.003,0.006,0.052,0.201,0.501,0.001,0.002,0.568,0.001,0.38840650282327205,-0.21766663772426212,0.9254213345020132,0.9982835201150282,0,-3.168437408866133,1,-10.089042710921827,6.335891470295055,0.7049041279771776,1.204889800116197,2.340144657360425,-10.27692159267777,-0.5226098733422242,0.188,0.13,-0.46048713364393645,-1.729457588282791,0.088,0.0,56573.54715723178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.007,0.001,0.001,0.501,0.001,0.386,0.006,0.001,0.002366608748497773,-0.2789994353788858,0.32870621986080795,-3.257122012237343,0,0.2755657277013394,0,-1.0942223009801422,1.2687777783929022,0.8194093523375885,1.3480667170489637,0.8846952356751921,0.8662539497345082,-0.7384698836636411,0.187,0.146,0.14044364455231795,-7.065388507290498,0.074,1.0,55494.535922818475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.012,0.001,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.03882517429467498,0.1127921403431436,-1.3580618573630545,-1.3355999472588878,0,-3.168437408866133,0,1.2158113387086533,1.85832605809214,0.035055247818733544,-0.4113774349685755,-2.834683842146246,-0.6351731153997943,-0.2551996430822596,0.096,0.146,0.5028902813014561,-7.065388507290498,0.083,0.0,56108.505043223784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.003,0.002,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.002366608748497773,-0.6317440305268888,1.8392380079403248,0.6490765459510128,0,0.9605339546513394,1,4.519874040304627,0.5230113526388362,0.9551841176916562,-0.623566866059929,3.518577709600781,4.740076290434766,-0.5063780137082536,0.241,0.146,2.1744277323450603,11.173963595770116,0.075,1.0,71745.93614620807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,0.007,0.118,0.001,0.001,0.501,0.001,0.001,0.003,0.001,0.9495057250930389,-0.7046609030377434,1.6486536654045474,-0.376811756102733,1,-0.3641953739530951,1,-10.089042710921827,2.870266791885907,0.3537548854358096,0.12860213621661226,3.229109120527621,-2.0001644769563285,-1.6561906915429696,0.241,0.128,1.772779512400588,-7.065388507290498,0.074,1.0,27312.450925817793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.003,0.004,0.001,0.001,0.501,0.001,0.001,0.009,0.161,0.9118460775749269,0.7062510410171798,-1.35053303620924,0.3721926313151024,1,0.19842807480528735,0,3.6379678247574483,2.84645485264324,0.41815966874165833,0.2195964390797698,-2.36478108302797,-0.8925474669124469,0.37248322893328173,0.241,0.205,-1.0328860863319582,4.396272691700801,0.084,0.0,58884.910663652285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.007,0.001,0.001,0.001,0.001,0.001,0.386,0.568,0.001,0.5065717312471223,-1.2435116629955545,1.7775060441999446,-0.5512406419148002,1,0.8310662658645156,0,0.7591474461344063,2.535019204456365,0.6404685562264691,-0.04136921352703161,3.4974492258948375,-0.9193034394144444,-1.3080769924637834,0.241,0.128,1.7985104645464864,-7.065388507290498,0.07,1.0,14524.28221070246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,0.002,0.002,0.001,0.001,0.001,0.001,0.386,0.568,0.001,0.002366608748497773,-1.2045714494785509,-1.1338906253518313,-2.204914858985915,0,-0.8493346029778859,0,-0.8949735948847116,5.0656298654653025,0.4198321051215266,0.9453998260860695,-1.9597084787454306,1.4905084073926655,-0.6352189702298043,0.19,0.146,-0.8336241252841264,-7.065388507290498,0.075,0.0,42632.386129978804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.011,0.118,0.001,0.001,0.001,0.001,0.001,0.009,0.001,0.002366608748497773,-1.1420641573085446,0.8990672670811085,-3.257122012237343,0,-0.11522117869159336,1,-0.05414777276737803,-0.172110134354708,0.7701356048517545,-1.2384341188661594,1.9328561643097943,-0.77654319756982,-0.4581799166687601,0.188,0.146,0.7269340172499275,-7.065388507290498,0.083,1.0,41415.124735350866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.001,0.001,0.001,0.001,0.501,0.164,0.001,0.568,0.001,0.025064675009797133,0.3775755964619236,-2.756305505281615,0.8780167462654228,0,0.6798188358905617,0,-2.5356896722540796,0.6090885776840413,0.1195526880004063,-0.6982504476045128,-5.198644645293998,-4.158614207088455,0.23813174216832017,0.098,0.128,-1.6307708362138578,-7.065388507290498,0.093,0.0,41463.80775440901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.012,0.004,0.001,0.001,0.001,0.001,0.001,0.568,0.001,0.002366608748497773,-3.3226945191768524,-0.9889464662027725,-0.20525709124492122,1,-0.37678320507872226,0,3.1339557198591237,5.181267136064348,0.05605477530694503,-0.35463299689546457,-1.98627231869273,-0.11120542967826197,0.4465684818716796,0.19,0.128,0.30681408325418447,0.4250771581201638,0.093,0.0,36299.472781222634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.001,0.002,0.001,0.201,0.001,0.001,0.001,0.568,0.001,0.002366608748497773,-3.3226945191768524,-1.7424787203692578,-0.5094793834928555,0,-0.2223082179222226,0,-5.664237372967462,2.8648334185565263,0.09520893311741618,2.8143033250263376,-3.097403201072563,3.7813727548951004,0.4683512372805866,0.096,0.146,-1.3941596748562342,1.5367814928934136,0.083,1.0,14524.28221070246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.006,0.004,0.001,0.001,0.501,0.001,0.001,0.568,0.001,0.17355310205952468,1.5090628862664577,-1.282664087675575,-3.257122012237343,0,0.13633815522445647,0,0.774861248435011,3.187971391426466,0.3258503316501862,3.0857170338665725,-2.5903212291134534,-3.510300694885419,1.3904259533950325,0.096,0.146,0.22233930594704887,-7.065388507290498,0.088,0.0,14524.28221070246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.01,0.007,0.001,0.001,0.001,0.001,0.001,0.012,0.161,0.42313804412221917,1.054597541613518,-1.370085159458374,0.36763762596128713,1,0.7810260327169579,0,-7.261225100235826,8.281223440772571,0.14856921915887383,1.0052287876117436,-3.41227161849385,-1.028127216151269,0.324765646859109,0.098,0.205,2.370541664545275,3.260330457355619,0.092,0.0,48395.093376944285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.002,0.001,0.001,0.201,0.001,0.001,0.001,0.568,0.001,0.7071597978977389,-3.3226945191768524,1.2061401472109812,-0.61761590100465,0,0.7958283599508913,1,4.466728735710284,7.165694583851171,0.0010112290325865279,-0.6296935718254046,2.460761193298983,1.6856626472321603,-0.304192088785566,0.188,0.13,1.1659080801227226,-7.065388507290498,0.075,1.0,48086.19797898212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.005,0.002,0.001,0.001,0.001,0.001,0.386,0.009,0.001,0.002366608748497773,-1.0020444219608748,1.2794645156271893,1.8656325031367083,0,1.1330621529060085,1,5.3511309431724285,1.7096679134282786,0.700657737763448,-0.14371857884976125,2.583842814102003,3.6864870197801456,-1.142684420384767,0.188,0.115,1.2807941433384684,-0.6719276433874084,0.088,1.0,71540.81686820269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,0.005,0.003,0.001,0.001,0.001,0.164,0.001,0.568,0.001,0.5855813721533478,0.3063672012071057,0.6835650846483708,-0.3678364243654872,0,-0.8744338656976538,1,-0.40199604142854706,1.1034387602879256,0.9403497354670067,1.8289429643453152,1.378966391585098,0.8707490291244794,-2.9796564104369945,0.188,0.128,1.0395947858326746,-7.065388507290498,0.083,1.0,41743.46509946161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.001,0.003,0.052,0.001,0.501,0.001,0.001,0.01,0.001,0.25154441211999123,-0.7275673691346372,0.9906596212461922,-3.257122012237343,0,0.9948509045139563,1,2.5884414053500837,0.35215842590495194,0.509006763459425,4.95006381947174,3.102351828106444,1.907767960628083,-0.24629851877518927,0.241,0.205,-2.5672716283403187,2.0440866519047,0.088,1.0,47281.81349280353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
